Date,Author,Text,Label
10/19/2021 16:03,🚀💦 || 𝐊𝐡𝐨𝐥𝐢𝐥,"b'@pinjollaknat Pernah sekali, dan oleh orang yg tidak pernah aku duga'",netral
10/19/2021 16:01,akun,b'@pinjollaknat oiya besok tanggal merah makanya adminnya on fire \xf0\x9f\x92\xaa',netral
10/19/2021 16:01,Isa,"b'@Partono_ADjem @pinjollaknat Tp bang kalau qt brhntinbauar, mereka beneran sebar data, bikin grup open donasi gimana'",negative
10/19/2021 16:01,Atung Enda 👴,b'Itukan pas jaman nya Menko Mprop Mpud. Kalo dah ganti ya berubah lg. https://t.co/xn0G5rZz7e',negative
10/19/2021 15:58,beth,b'@pinjollaknat \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82baru hari ini bgt dapet wa kalo nomorku dijadiin nomor penanggung jawab pinjol',netral
10/19/2021 15:58,Raihandika Rasyad,b'@pinjollaknat @earlydndra mantap nih pak',netral
10/19/2021 15:47,victor,b'@pinjollaknat Kerja ga ngotak aja bangga...emang mesti dibumihangus tuh pinjol...biar masyarakat yang butuh solusi\xe2\x80\xa6 https://t.co/IFYNJCjRQp',negative
10/19/2021 15:46,PribumiLawanRasisme,b'@pinjollaknat Yang lebih pantas dihukum mati.',negative
10/19/2021 15:45,Zapatra,b'@jumalikaalajeng @pinjollaknat Kalo ilegal jarang bang. Tapi kalo legal lebih sering nyamperin.',netral
10/19/2021 15:45,Babak Belur,b'@Ekodwiiii @pinjollaknat Sudah kirim Wa / Sms ke kontak belum',netral
10/19/2021 15:34,BangOtit,b'@pinjollaknat Mau legal dan ilegal sami mawon',netral
10/19/2021 15:33,portal_pinjolers,b'Setalah atensi di presiden semua bergerak..setelah sekian lama dan sekian banyak korban berjatuhan..kita sudah laku\xe2\x80\xa6 https://t.co/uMW6IoXyqX',netral
10/19/2021 15:32,RM2,b'@pinjollaknat Nomor Mahfud ada gak',netral
10/19/2021 15:28,Nanda yulia mawardi,b'@pinjollaknat Laknatullah tuhhh semua orang',negative
10/19/2021 15:27,MUSLIM ANTI PKI PERJUANGAN,b'@pinjollaknat @JacksQuevara Semua PINJOL HARAM HUKUMNYA',negative
10/19/2021 15:25,october 🍀🍁🌞,"b'@pinjollaknat maaf ,cm mw bilang selamat gpp kan?.'",netral
10/19/2021 15:24,Momos86,b'@pinjollaknat Greenlake byk tuh pinjol ruko2 nya aja geledahin',negative
10/19/2021 15:22,cak levi,b'@pinjollaknat Ibu min.. Bu @chusnuniachalim namanya',netral
10/19/2021 15:20,Dewi Murty,b'Omongan padjem selalu jadi rujukan papud https://t.co/1xKeNDee5E',positive
10/19/2021 15:19,ベーウー™,"b'@pinjollaknat Namanya hutang tetaplah musti dibayar, paling ngga bayar aja pokok hutangnya, bunga denda dan embel\xc2\xb2\xe2\x80\xa6 https://t.co/HE3mp3bjqu'",positive
10/19/2021 15:18,#Wispadadong2🏴,b'@Partono_ADjem @pinjollaknat yoi..\npalagi yg datang kerumah modal kwitansi.',netral
10/19/2021 15:18,Emillé Levassor,"b'@pinjollaknat jangan percaya video2 kayak begini bro sebelum ada undang2 resminya...pinjol itu sama kayak fucksin,\xe2\x80\xa6 https://t.co/UidgmEGb0M'",netral
10/19/2021 15:16,ken arok,b'@pinjollaknat Biar terlihat ada action nya gitu ya 3 D itu..',netral
10/19/2021 15:12,julcahya || mustain,"b'@zarazettirazr @pinjollaknat Kadang, apa dikata bapak ini kanan,, kenyataannya kiri,, prank'",negative
10/19/2021 15:09,julcahya || mustain,b'@pinjollaknat Grup WA jangan bubar ya bro sis \xf0\x9f\x98\x82\nCari lokasi baru. Gassss !!!',netral
10/19/2021 15:07,bellator,"b'Koncoku bahagia mesti, do siap ngeblong. https://t.co/lYOqBZKTs1'",netral
10/19/2021 15:03,papanya pram,b'@pinjollaknat Disamperin debt colector gak??',netral
10/19/2021 15:03,Reza F,b'@zarazettirazr @pinjollaknat Rugi bandar para cukong pinjol',netral
10/19/2021 15:03,papanya pram,b'@pinjollaknat Wkwkwkwkwk',netral
10/19/2021 15:03,Maulana Haitami,b'@pinjollaknat - Gausah bayar pinjol ilegal\n- Lapor polisi kalo merasa dirugikan\n- Ulangi dari atas sampe bawah',positive
10/19/2021 15:01,Ang,b'Ayo silahkan pinjam sebanyak2nya kalau gitu :D https://t.co/vr1Lf81uhK',negative
10/19/2021 14:59,Partono Ahmet Djemat,b'Hati2 lg sikon kantor mereka pd di grebek. Stop dulu pembayarannya meski penagihan tetep masuk via chat.\nSistem mer\xe2\x80\xa6 https://t.co/9OcV4Nnfsn',negative
10/19/2021 14:59,Pinjollaknat,"b'Dampak dari pernyataan Dirjen Kemenkominfo di tahun 2018, maka terlahir dan bermunculanlah kejahatan baru yaitu par\xe2\x80\xa6 https://t.co/UEU8mCiV4U'",netral
10/19/2021 14:57,Alfad Yafie,b'@pinjollaknat kalo dari kantor polisinya gamau beri perlindungan gimana?',negative
10/19/2021 14:56,☆ K I M ☆,b'@pinjollaknat Bu... bukan Pak...',netral
10/19/2021 14:54,#kalemsejaklahir,"b'Diimbangi slot, dan nomer koncone seng didaftarke web slot -_- https://t.co/sLywQbkObp'",netral
10/19/2021 14:51,Pinjollaknat,b'Pinjol ilegal tidak perlu dibayar! https://t.co/uwOomvjnO7',netral
10/19/2021 14:51,kuseryansyah,b'Press Update Menko Polhukam Terkait Pinjaman Online (Pinjol) Ilegal\n\nhttps://t.co/eH1GSyMbrJ @pinjollaknat @ismailfahmi',netral
10/19/2021 14:46,Adie,b'@pinjollaknat @Be__rian Habis itu beroperasi lagiiii...',netral
10/19/2021 14:39,M1 NewSupra,b'@pinjollaknat inilah kenapa kemaren pada pengen bosnya ditangkep.\nkalo ga ditangkep ya karyawan2 kayak mereka bakal kerja lagi ke bosnya',negative
10/19/2021 14:39,adidaw soelandri,"b'@nicaceae @pinjollaknat mending cari twitternya doi sekalian, pasti lebih absurd'",negative
10/19/2021 14:38,Merdeka kok pake Masker,"b'@MkomEliya @ojkindonesia @pinjollaknat @Partono_ADjem Yaelah, menghimbau doang kayak pak RT aje'",negative
10/19/2021 14:29,Masndok Wae,b'@ojkindonesia @pinjollaknat Bener bener Pinjol Bajingaan iniihh !!! https://t.co/MUui7ukClV',negative
10/19/2021 14:11,Pad.,b'Mungkin dishare nomer para anggota dpr gayeng kali https://t.co/Uak0QKtUEq',negative
10/19/2021 14:08,korncorpse,"b'@Partono_ADjem @pinjollaknat Emang yg paling utama mentalnya dulu ya di back up,setelah di ancurin terror'",negative
10/19/2021 13:59,jaejae,"b'@pinjollaknat Permisi, izin sebar link untuk bantu biaya pengobatan ayah saya\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\n\n\xe2\x9a\xa0\xef\xb8\x8f TWITTER PLEASE DO YOUR MAGIC \xe2\x9a\xa0\xef\xb8\x8f\xe2\x80\xa6 https://t.co/XqvUZ8anpV'",netral
10/19/2021 13:58,🅱️ehr🎯uz45,"b'Tak ad kata trlambat untk mnolong rakyat dan hal bagus hrs kita apresiasi,nah..bagi para korban PinjOL klo lapor ke\xe2\x80\xa6 https://t.co/vpWQrOLn3B'",positive
10/19/2021 13:53,Lintang,b'@pinjollaknat Iki cah yogjo? \xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83',netral
10/19/2021 13:49,🐠🐠🐠,b'Cah cilik2 jebul yo.. mesakke tapi yo nganu...nganu lah pokoke https://t.co/7c5dXLQ2Tg',netral
10/19/2021 13:38,AmarMa'rufNahiMunkar⚔️,b'@pinjollaknat Neror lg dah... \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe',negative
10/19/2021 13:31,E220N_BaRon(R1),b'Nah lu loh \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/mhIjDPm8Rx',netral
10/19/2021 13:29,Taro Ada Taro Gau,"b'@pinjollaknat Share nomor presiden dong, untuk dijadikan penjamin di pinjol.'",negative
10/19/2021 13:18,Lelah,b'@zarazettirazr @pinjollaknat Saya sudah cc @DivHumas_Polri',positive
10/19/2021 13:16,🍀 😊 Denna,b'@pinjollaknat Nah enak nih pejabat kena pinjol',negative
10/19/2021 13:16,#Wispadadong2🏴,b'@pinjollaknat lha... cah yojo...?\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82',netral
10/19/2021 13:15,Tumpukan Lemak,"b'@kharisma_arifs @zarazettirazr @pinjollaknat Ingat bro, semua hutang piutang di dunia yg tidak dibereskan.. di akhe\xe2\x80\xa6 https://t.co/KLBHixF5Ab'",netral
10/19/2021 13:14,Taro Ada Taro Gau,"b'@pinjollaknat Minta nomornya kepala OJK, Mentri Kominfo dan Kapolri mau dijadikan jaminan pinjol \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",negative
10/19/2021 13:13,dr Eva Sri Diana Chaniago,"b'Ayo Basmi pinjol laknat, rentenir penghisap darah rakyat \xf0\x9f\x91\x8d https://t.co/zJqHNUpE1O'",negative
10/19/2021 13:13,Lelah,b'@pinjollaknat Dan kembali lg',netral
10/19/2021 13:11,Kharisma Arif S,b'@MartinMezra @zarazettirazr @pinjollaknat emang di akhirat ada debcolector pinjol wkwkwk',netral
10/19/2021 13:11,Erros manola,b'@zarazettirazr @pinjollaknat Pertanyaan: laporan warga semacam urusan dianggap kecil jarang ditindaklanjut? Banyak oknum mata duitan?\xf0\x9f\xa4\xad',negative
10/19/2021 13:01,Gilang Garna,b'@pinjollaknat Jadinya gimana pinjol bangsat?',negative
10/19/2021 12:58,faried wijdan,b'@pinjollaknat Literasi soal bahasa pinjol ilegal ndak ada akhlak: \nhttps://t.co/8SJ9d3G4QH',netral
10/19/2021 12:57,asaitusudahpudar,b'@pinjollaknat ibu wagub min',netral
10/19/2021 12:53,Bot Bacautas | Biar lebih enak dibaca,"b'Haloo @beautydyah \xf0\x9f\x98\x83\xf0\x9f\x91\x8b Selamat membaca!\n""Saya ambil sebagian dari isi DM saya beberapa minggu terkait pinjol. Identit\xe2\x80\xa6 https://t.co/9RQDfreYK5'",netral
10/19/2021 12:47,umbitanahtimur,b'@pinjollaknat Sumpa ngakak',netral
10/19/2021 12:39,abangjakarta,b'@pinjollaknat Knp grebeknya malam ya? Tuh DC nya pada kemana?',netral
10/19/2021 12:39,Tumpukan Lemak,"b'@zarazettirazr @pinjollaknat Mending bayar aja hutang nya,, dr pada di tagih ma pinjol di akherat..'",netral
10/19/2021 12:36,ωι∂,b'ahahaha semangat bu https://t.co/n4MKnPH5z4',netral
10/19/2021 12:32,Sazidin Sh,b'@pinjollaknat Wkwkwkwkw rasakan wkwkwkwkw',netral
10/19/2021 12:31,Erros manola,"b'@MkomEliya @ojkindonesia @pinjollaknat @Partono_ADjem Artinya, pihak yg dimksud OJK itu orng kuat. Shingga sulit ut\xe2\x80\xa6 https://t.co/0rauWwv3vB'",negative
10/19/2021 12:29,👉D'Wns👌,"b'@pinjollaknat Belum keluar berita cukong nya ditangkap nih, apa mereka wna semua ya?'",negative
10/19/2021 12:24,Erros manola,"b'@pinjollaknat Nah, ini dengan yg pernah sya alami, masa iya kontak sya dijadikan pnanggung jwb hutang orng, dengn o\xe2\x80\xa6 https://t.co/xtnRQEvS9U'",negative
10/19/2021 12:19,name cannot be blank,b'@pinjollaknat wagub Lampung itu Bu Nunik \xf0\x9f\x98\x86 kasian jg jadi korban pinjol',netral
10/19/2021 12:10,Jun,b'@pinjollaknat Wkwkwkw anjg ini horror sih',netral
10/19/2021 12:02,Eliya_mkom,"b'Agak aneh sih kalau @ojkindonesia sebagai regulator hanya menghimbau pinjol legal menurunkan biaya bunga, seharusny\xe2\x80\xa6 https://t.co/fSMhxAae84'",netral
10/19/2021 11:58,.,b'@Byprs @pinjollaknat Hidupku lebih damai jg semenjak kenal nih aplikasi',positive
10/19/2021 11:54,MiaVita,b'Huehehe....bisa jd trend baru nih cara ngambil pinjol dg nomor lara pejabat\xf0\x9f\xa4\xa3 \n\nBiar pejabat tahu kesulitan rakyatny\xe2\x80\xa6 https://t.co/HlnXc3MMxK',negative
10/19/2021 11:49,Firman Syah,"b'@pinjollaknat Boleh juga idenya. Kalau ada yang terpaksa pakai pinjol, jadikan para pejabat sebagai jaminannya.'",negative
10/19/2021 11:43,TempoyakBusuk,b'Dibersihin yg ilegal\xe2\x80\xa6 sementara dalang pinjol ada di sekitar istana!!! Ahahahhahahaaa\n\nItu namanya kapitalis pinjol\xe2\x80\xa6 https://t.co/SRhfvKJqme',negative
10/19/2021 11:36,Yogi Adi Pasetya,"b'@pinjollaknat Giliran Jokowi yg nyuruh langsung digrebek, sampe dipulangin berarti dananya dan personilnya ada kan.'",negative
10/19/2021 11:29,CoL 💎,b'Pak wagub ? \xf0\x9f\xa4\xa3 \nLampung wagub nya bapak-bapak ? \xf0\x9f\xa4\xa3 https://t.co/qv7gJT20sO',netral
10/19/2021 11:27,🍂Neng May 🍂💞,b'@pinjollaknat Kayanya ada baiknya nih pinjol..\xf0\x9f\x98\x80 kita pinjam ke pinjol segede2nya trus nomor yg tanggungjawabnya nom\xe2\x80\xa6 https://t.co/8mFFt08FSY',positive
10/19/2021 11:25,🅱️ehr🎯uz45,"b'Smoga ini cara ALLAH SWT mnyelmatkan mmasyarakat dri Rentenir Online yg kian mnjamur, dmn pejabat mrasakan penderit\xe2\x80\xa6 https://t.co/KW6vaDfHcO'",negative
10/19/2021 11:24,🍂Neng May 🍂💞,b'@pinjollaknat Haha... Makanya wagub nih harus dukung musnahkan tuh pinjol2 lucknutt \xf0\x9f\x98\x80',negative
10/19/2021 11:20,power ranger,"b'@pinjollaknat Aku mau konsultasi,, aku kecolongan dapet pinjol ilegal...ini gmna caranya...mereka nagih dengan semena2'",negative
10/19/2021 11:19,Twtteг🇵🇸☪,b'Hajar pak wagub! Hahha https://t.co/FxLnnGfUTq',netral
10/19/2021 11:17,Nayef,b'masa dipanggil pak sa :( @SasaChalim https://t.co/hUsfmfAUQl',negative
10/19/2021 11:16,Juanda Erian,b'@pinjollaknat Yg ditangkep cukongnya harusnya',positive
10/19/2021 11:15,🅱️ehr🎯uz45,b'Senjata Rentenir...!!!\n#LoanShark https://t.co/S9hIWX8a4g',negative
10/19/2021 11:09,klining serpis,b'wah sungguh brilian https://t.co/C65YX3eTf3',positive
10/19/2021 11:04,Gilang Garna,b'@pinjollaknat Mmmhhhh.... Terus?',netral
10/19/2021 10:59,Rizki Maulana,b'@Byprs @pinjollaknat Truecaller solusi aman dari penelpon2 gak jelas kayak pinjol... \xf0\x9f\xa4\xa3 https://t.co/rKmWgsMZkn',netral
10/19/2021 10:54,NKRI 1,b'@pinjollaknat selamat menikmati sensasi mulut kotor dc pinjol',negative
10/19/2021 10:54,Dyah_neZz🐝,b'Waduuhh nomornya bu Nunik kena juga\xf0\x9f\x98\x84 https://t.co/17R78qlhFR',netral
10/19/2021 10:54,Apvi 🍚,b'@pinjollaknat Wagub Lampung itu cewe min',netral
10/19/2021 10:53,NKRI 1,"b'@pinjollaknat gak lihat korbannya ya, dipermalukan, dmaki maki,harusnya diberi sangsi dulu, dikhawatirkan mengulangi lagi perbuatannya'",negative
10/19/2021 10:51,R Ardi R,b'@pinjollaknat Wkwkw ajg. Lawak lawakkk',netral
10/19/2021 10:50,#Peking_Friseur,b'@zarkasisasi @pinjollaknat Pulang Kampung...!!\xf0\x9f\xa4\xaa',netral
10/19/2021 10:41,Rahmad Ed,b'Anjiirrrrrr seru banget..\n\nWakakkakaakakkk \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/gKDsNuNY30',netral
10/19/2021 10:41,Staff RT,b'@pinjollaknat Awokawokaowkwowkoakwk',netral
10/19/2021 10:41,nosferatu,b'@pinjollaknat Brngkat lagi',netral
10/19/2021 10:41,fujj fajj,"b'@pinjollaknat Makan makan, cari ruko...bikin lagi'",negative
10/19/2021 10:39,this love lyrics bot,b'lah enak banget https://t.co/yNWL1MKRbT',netral
10/19/2021 10:39,Rizal Dy,"b'@pinjollaknat Lintah koq dilepas lagi, bakal ngisep lagi lain waktu itu mah \xf0\x9f\x98\x8f'",negative
10/19/2021 10:38,me,"b'@pinjollaknat Yuk mkanya berantas pak, jgn kasih ampun'",positive
10/19/2021 10:37,tricky-san 🇵🇸🇮🇩,b'@pinjollaknat fix ngaco nih isilop\ndipulangin mah malah bikin pinjol baru',negative
10/19/2021 10:36,abang al,b'@pinjollaknat Maap min @pinjollaknat wagub lampung itu ibuk-ibuk bukan bapack-bapack \xf0\x9f\x98\x81',netral
10/19/2021 10:36,Partono Ahmet Djemat,b'@andxz @pinjollaknat Emnk susah ngasitau org yg lg panik.\nMesti sabar meski ga sabaran',netral
10/19/2021 10:35,Akun Pemantau,b'@pinjollaknat gara gara pinjol jadi mudik gratis',netral
10/19/2021 10:34,Mr.Jones,"b'@Partono_ADjem @pinjollaknat Susahnya pada ga mau lepas hape sih, udh tau diteror masih aja layar hape di usap\xc2\xb2....\xe2\x80\xa6 https://t.co/fBchbT5nuk'",netral
10/19/2021 10:33,Bagus,b'@pinjollaknat Nanti juga join lagi.',netral
10/19/2021 10:32,Us Karimah,b'@Byprs @pinjollaknat Buat apa ni bang?',netral
10/19/2021 10:31,Pinjollaknat,b'3D. \n\nDigrebek.\nDitangkap.\nDipulangin. \n\n\xe2\x9b\x94 https://t.co/LhPOqQUWTJ',netral
10/19/2021 10:30,TOMI,b'@pinjollaknat D kata2in ga min pak wagub',next
10/19/2021 10:29,cuminum,"b'Min, Wagub Lampung itu Ibu Wagub... https://t.co/ZNTBoLejlS'",next
10/19/2021 10:28,Derr..,"b'@pinjollaknat Kantor gue dulu nih, kerja sebulan doang gara-gara tau jobdesk nya debt collection \xf0\x9f\x98\x82'",netral
10/19/2021 10:27,Alzadhyana,b'@pinjollaknat Pinjol dilawan \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 ga pandang bulu .. \xf0\x9f\xa4\xa6',netral
10/19/2021 10:25,Pinjollaknat,"b'Selamat datang di khasanah perpinjollan, pak Wagub. \xf0\x9f\x98\x85 https://t.co/xnsz5N26Uu'",negative
10/19/2021 10:04,Pluviophile Rainlover 🇮🇩,b'@Partono_ADjem @pinjollaknat Sudah mulai ada gerakan BAKAR KANTOR PINJOL',negative
10/19/2021 9:54,slowAjaGaUsahNgegas😁,b'@_ericksagita @pinjollaknat Ada dua kemungkinan\nKlo ga pinjol ya sarang tuyul market place \xf0\x9f\x98\x85',netral
10/19/2021 9:41,Ewrick Sagita,"b'@gerilyawan86 @pinjollaknat Kalo deket rumah mah ada tuh rumah kek sarang pinjol atau DC gitu. Laptop bejejer, motor juga jejer sama semua.'",netral
10/19/2021 8:47,Tukang Mancing 🎣 🇲🇨 🏖️,b'@doomcityx @pinjollaknat Semoga bonyok.',negative
10/19/2021 8:46,Wong Samin,"b'@Partono_ADjem @pinjollaknat Pinjol ngejar target yg kondisi bodoh, lemah mental &amp; panikan, kalau rada pintar &amp; ber\xe2\x80\xa6 https://t.co/JJOmqGB5Bk'",negative
10/19/2021 8:27,eci irma⁷🍁🍁🍁||Limit again||,b'@Petercumicumi1 @pinjollaknat Mungkin di penjara lain soal lagi dia akan dapat hadiah dari para napi di penjara.',negative
10/19/2021 8:15,codoix's,"b'@Partono_ADjem @pinjollaknat Satu lg pak, infokan ke org2 lain yg di kontak DC beri tau baik2 bagaimana kondisi kit\xe2\x80\xa6 https://t.co/JQNF5kqncj'",netral
10/19/2021 8:15,Tukang Mancing 🎣 🇲🇨 🏖️,b'Yg pernah dapet ancaman/ fotonya diedit jd telanjang utk menagih.. ini salah satu pelakunya. Tandain mukanya ya. Cc\xe2\x80\xa6 https://t.co/Pqge1CVXUx',negative
10/19/2021 7:57,portal_pinjolers,b'Tidak ada alasan lain ..kalau pinjol adalah kejahatan kemanusiaan ..setingkat dengan perang saja..memaksa orang unt\xe2\x80\xa6 https://t.co/ljZkEUY6WM',negative
10/19/2021 7:55,Mesti,b'@ImasAuliaN_ @pinjollaknat Terus gimana kak akhirnya?',netral
10/19/2021 7:30,Zapatra,b'@pinjollaknat Gua punya utang pinjol. Tapi pinjolnya udah digerebek. Gimana bayarnya anjir',netral
10/19/2021 7:28,Ari,b'Tolong @adakamiofficial saya sudah lama tidak mengajukan pinjaman dan sejak Mei pun itu terakhir meminjam.. Sampe s\xe2\x80\xa6 https://t.co/tsRAGCy16x',netral
10/19/2021 7:19,Medz,b'@pinjollaknat trik mereka fitnah ke semua kontak hp \xf0\x9f\x98\x88 https://t.co/1VaGUe39b8',negative
10/19/2021 6:39,SudahKemarin,b'@Adiprasetyaaa @pinjollaknat Sudah berbaik hati meminjamkan \nTinggal ikhlasin aja kalau gak balik\nBelum rejekinya kalik ? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',positive
10/19/2021 6:34,Mesti,b'@Fiko_aprianto @pinjollaknat Dia ngehubungi semua kontak gimana caranya kak? Kan kalau emang ga minjem ga ada',netral
10/19/2021 6:25,kevin atmajaya,b'@dinaherdawati @pinjollaknat @DiantyYasmin3 @BocahKulon7 @Paltiwest @Urrangawak Siap laksanakan',netral
10/19/2021 6:20,Partono Ahmet Djemat,b'Saya ambil sebagian dari isi DM saya beberapa minggu terkait pinjol. Identitas pst aman cc @pinjollaknat https://t.co/E9fFdYBnFZ',negative
10/19/2021 6:18,Eliya_mkom,b'seharusnya gak cuma wanti wanti aja dan minta lapor diri sih. para pekerja karyawan pinjol itu telah melakukan keja\xe2\x80\xa6 https://t.co/Vf6nfmHgrL',positive
10/19/2021 5:49,Ruly,"b'@Adiprasetyaaa @pinjollaknat Takutnya mereka jual beli utang, yang di tangkep cuma penagih nya aja'",negative
10/19/2021 5:46,RONI DOANG,b'@dinaherdawati @pinjollaknat @DiantyYasmin3 @Paltiwest @Urrangawak Setujuuu',positive
10/19/2021 5:39,RONI DOANG,b'@dinaherdawati @pinjollaknat @DiantyYasmin3 @Paltiwest @Urrangawak Bagusnya itu bisa nyetop SMS yang selalu menawarkan pinjaman',positive
10/19/2021 5:20,Mardina Herdawati Wijoyo,"b'Betul tuh , kita sebagai masyrakat jangan pernah ragu untuk melaporkan para @pinjollaknat kepada polri!\ndari kemari\xe2\x80\xa6 https://t.co/iE1jMVH1uK'",positive
10/19/2021 5:10,Moch Zainudin,"b'@pinjollaknat Kok g ada pegawainya ya.. kemana saja, apa sudah pulang atau diberitahukan dulu..'",netral
10/19/2021 4:53,Feby,"b'@pinjollaknat Kayaknya polisi lg giat grebek pinjol, pantas udah beberapa hari ga dapat sms nawarin pinjaman'",netral
10/19/2021 4:36,what,b'@gerilyawan86 @pinjollaknat Ada nih',netral
10/19/2021 4:29,lisa 💞,"b'@pinjollaknat @inilahdotcom Ini bukan canggih, udah lama ada buat server pulsa.'",netral
10/19/2021 4:25,Weka♏,b'@pinjollaknat habiskan sampaibke akar2 nya',negative
10/19/2021 4:09,portal_pinjolers,b'@FirdausArvi @pinjollaknat @Partono_ADjem 3bln atau 90hari itungan kalender itu bukan berhenti penagihan nya mau sa\xe2\x80\xa6 https://t.co/vBZ4zuZJVk',netral
10/19/2021 3:53,Arvi Firdaus,b'@petromax76 @pinjollaknat @Partono_ADjem Nih cnth penagihan @akulakuID nomornya di blasting dan kalau dilacak pakai\xe2\x80\xa6 https://t.co/PCGJ1Qn7AX',negative
10/19/2021 3:50,Arvi Firdaus,"b'@petromax76 @pinjollaknat @Partono_ADjem Tegakkan aja aturan 90hari dan asuransi pinjol beserta paylater,,,msh ada\xe2\x80\xa6 https://t.co/saCMFri9L6'",positive
10/19/2021 3:38,sasa97,b'@pinjollaknat @inilahdotcom Woowww... Canggih bener ya pinjol \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4',negative
10/19/2021 3:35,Bella Surya Ayuni ⚽,b'@Adiprasetyaaa @pinjollaknat kan koe tukang tadah e to mas',negative
10/19/2021 3:17,tananda23,b'Karyawannya dah disuruh WFH. https://t.co/gwvyHlEikG',netral
10/19/2021 3:13,Adi Prasetyo,"b'@pinjollaknat Mau nanya, kalo udh di grebeg gini, dana yg sudah di pinjamkan gimana ya?'",netral
10/19/2021 3:05,portal_pinjolers,b'Teman2 bayangkara terus giat operasi tentang pinjol ilegal dan kalau perlu legal rasa ilegal jg diberantas serta di\xe2\x80\xa6 https://t.co/PaWaMwMl6B',positive
10/19/2021 3:03,cawbrt,b'@dybaleee @pinjollaknat selamat\n\nPanen 29222',positive
10/19/2021 2:58,Mas Prie,b'@pinjollaknat Melepas srigala',negative
10/19/2021 2:55,Tati Suryani,"b'@pinjollaknat @inilahdotcom pinjol yg di cengkareng sudah ditetapkan 6 tersangka, bos nya dari china ditangkap jg g\xe2\x80\xa6 https://t.co/y8EuKj6Isc'",positive
10/19/2021 2:50,Ahmad Pathoni,b'Coba cek gedung perkantoran MKG Kemayoran. https://t.co/AkI8kqlsBK',netral
10/19/2021 2:49,Chanonia Ninik,b'@gerilyawan86 @pinjollaknat Kirain kantornya cuma di jakarta..trrnyata banyak',netral
10/19/2021 2:47,FilaAlva ❤️🇮🇩🇵🇸,b'@pinjollaknat @inilahdotcom Kemajuan ilmu tekhnologi tanpa diimbangi ilmu adab',negative
